Video ID,Video Link,Title,Description,Category Id,Category,Watched At
V_7ps6CQ5pM,https://www.youtube.com/watch?v=V_7ps6CQ5pM,NEUFC vs KBFC | ISL | JioCinema & Sports18,"NEUFC will go head-to-head against the charged-up KBFC 

Who will outshine the other in the #NEUKBFC epic showdown? 🔥⚽ 

Watch LIVE action on #JioCinema & #Sports18-3.

#ISLonJioCinema #ISLonSports18 #JioCinemaSports

📲 Download JioCinema: https://bit.ly/3Be09Z3 
🔵 Facebook: https://www.facebook.com/JioCinema 
📸 Instagram: https://www.instagram.com/officialjiocinema/ 
✍ Twitter: https://twitter.com/JioCinema
👉 WhatsApp Channel - https://whatsapp.com/channel/0029Va9A2Yg4CrfqAH7wHA0B",24,Entertainment,Watched at 11:46 PM
I-hIswuin8g,https://www.youtube.com/watch?v=I-hIswuin8g,Break pe sirf KitKat break! (20 sec),"#breakfree #haveabreak #KitKat
Does your break not feel like a break too? Well, time to claim your break back. And take ‘Break pe sirf KitKat break’. 

#KitKat #breakpesirfkitkatbreak #haveabreak #breakfree",22,People & Blogs,Watched at 11:46 PM
E-0ixFj9sMQ,https://www.youtube.com/watch?v=E-0ixFj9sMQ,Product design,,24,Entertainment,Watched at 11:12 PM
1eY3Eb3V4Xw,https://www.youtube.com/watch?v=1eY3Eb3V4Xw,SHORTIES 03 15 SEC Hi res,,27,Education,Watched at 11:07 PM
bDuQUETh4c4,https://www.youtube.com/watch?v=bDuQUETh4c4,Chips Ahoy! - Here for Celebrating Your Wins,,24,Entertainment,Watched at 11:25 AM
CBBiwhgIZG8,https://www.youtube.com/watch?v=CBBiwhgIZG8,DCD-Fall-2109,"[VIDEO TOP-LINE DESCRIPTION] Watch (Show Title) on Hulu!

ABOUT [TV SHOW]

SUBSCRIBE TO HULU’S YOUTUBE CHANNEL
Click the link to subscribe to our channel for the latest shows & updates: http://www.youtube.com/hulu?sub_confirmation=1

START YOUR FREE TRIAL 
http://hulu.com/start 

FOLLOW US ON SOCIAL
Instagram: https://www.instagram.com/hulu/ 
Hulu on Twitter: https://twitter.com/hulu
Facebook: https://www.facebook.com/hulu

ABOUT HULU
Hulu is the leading all-in-one premium streaming service that offers an expansive slate of live and on-demand entertainment, both in and outside the home. Hulu is the only on-demand platform that provides access to a library of both hit TV Series/Films and award-winning Hulu Originals like Only Murders In The Building, The Handmaid’s Tale, The Kardashians, and more! Visit https://Hulu.com to subscribe now.

[INSERT 3 KEYWORD HASHTAGS]

Video Title
Video URL",24,Entertainment,Watched at 11:07 AM
16I7N3P18Rg,https://www.youtube.com/watch?v=16I7N3P18Rg,Gold Boost 1x1 15s,Social media guidelines & legal info: http://rbnhd.co/social_media_disclosures,27,Education,Watched at 11:07 AM
CJ2lVmXMrDk,https://www.youtube.com/watch?v=CJ2lVmXMrDk,3 Months of Unlimited for $15/mo. | Mint Mobile New Customer Offer,"We're deflating prices, due to not hating you.

New customers get our 3-month unlimited plan for $15/month at https://www.mintmobile.com/

Follow us!
Instagram: https://www.instagram.com/mintmobile
Twitter: https://twitter.com/mintmobile
Facebook: https://www.facebook.com/MintMobileWireless
TikTok: https://www.tiktok.com/@mintmobile",28,Science & Technology,Watched at 11:03 AM
dBWFVAoNuZU,https://www.youtube.com/watch?v=dBWFVAoNuZU,Apple is starting to #GetTheMessage,"We believe in making texting better for everyone. Apple is starting to #GetTheMessage and adopt RCS.

Now you can:
React to texts
Send hi-res pics & videos
Add & remove people from group chats

A new era of texting has begun. 
Learn more: https://www.android.com/GetTheMessage

Discover more about Android by following us on:
Instagram: https://www.instagram.com/android/
X: https://twitter.com/Android
Facebook: https://www.facebook.com/AndroidOfficial",28,Science & Technology,Watched at 10:59 AM
5hLPYkJ5YOU,https://www.youtube.com/watch?v=5hLPYkJ5YOU,Kid-Sized,"Why stay in a hotel with kids who are no longer kid-sized, when you could get an Airbnb and get the space everyone needs?

MUSIC
Teenage Dirtbag - @WheatusOfficial 

ANIMATION 
Buck

ABOUT AIRBNB
Airbnb was born in 2008 when two Hosts welcomed three guests to their San Francisco home, and has since grown to millions of Hosts who have welcomed over 800 million guest arrivals in almost every country across the globe. Every day, our Hosts offer one-of-a-kind stays and unique experiences that make it possible for guests to experience the world in a more unique, authentic, connected way.

ABOUT THE CAMPAIGN
When you’re going on a trip, why choose to be cramped in a hotel room, when you could get an Airbnb with a private pool, or a room for everyone? Made in collaboration with Buck animation, these films show the many moments that booking an Airbnb makes more sense than booking a hotel.


CONNECT WITH AIRBNB
Visit the Airbnb website: https://www.airbnb.com
Follow Airbnb on Instagram: https://www.instagram.com/airbnb/
Follow Airbnb on X: https://x.com/airbnb
Follow Airbnb on TikTok: https://www.tiktok.com/@airbnb",19,Travel & Events,Watched at 1:07 PM
GoscBVxL5DE,https://www.youtube.com/watch?v=GoscBVxL5DE,pillars 7   glo   english   6   16x9   final cut Original,,22,People & Blogs,Watched at 1:07 PM
dBWFVAoNuZU,https://www.youtube.com/watch?v=dBWFVAoNuZU,Apple is starting to #GetTheMessage,"We believe in making texting better for everyone. Apple is starting to #GetTheMessage and adopt RCS.

Now you can:
React to texts
Send hi-res pics & videos
Add & remove people from group chats

A new era of texting has begun. 
Learn more: https://www.android.com/GetTheMessage

Discover more about Android by following us on:
Instagram: https://www.instagram.com/android/
X: https://twitter.com/Android
Facebook: https://www.facebook.com/AndroidOfficial",28,Science & Technology,Watched at 1:03 PM
jekmVPn3HU4,https://www.youtube.com/watch?v=jekmVPn3HU4,2024 Be Real Edwin FM 15 SLT0731241AH YouTube,,2,Autos & Vehicles,Watched at 12:33 PM
IAVOLThMSPs,https://www.youtube.com/watch?v=IAVOLThMSPs,Access Cabling - Professional Cabling Services,"Access Cabling & Communications is a leading provider of telecommunications services.


ADIP_UBERVERSAL_GENERAL:64961964:21318004293:6500639769:9207745639315895555:RIPPLE_PMG_S15_V1",22,People & Blogs,Watched at 12:29 PM
FgR1ou2jmzE,https://www.youtube.com/watch?v=FgR1ou2jmzE,The power of “no”,"At University of Phoenix, “no” is a full sentence. To anyone wondering if we have admissions fees, entrance exams or any other obstacle that could stop a busy adult from enrolling, our answer is simple: no.",27,Education,Watched at 12:21 PM
Ecn98_ajcDM,https://www.youtube.com/watch?v=Ecn98_ajcDM,Easy ways to send money fast | Remitly Experimental 8   IND   Hindi   6   16x9   FINAL CUT,,22,People & Blogs,Watched at 12:21 PM
jhHyhLJR4fA,https://www.youtube.com/watch?v=jhHyhLJR4fA,Gus 30 sec 16x9 4.5%,Social media guidelines & legal info: http://rbnhd.co/social_media_disclosures,27,Education,Watched at 12:17 PM
v43oUwYCClA,https://www.youtube.com/watch?v=v43oUwYCClA,Access Cabling - Professional Cabling Services,"Access Cabling & Communications is a leading provider of telecommunications services.


ADIP_UBERVERSAL_GENERAL:64961964:21318004293:6500639769:18298329449112609973:CUBE_PMG_V15_V2",22,People & Blogs,Watched at 12:11 PM
K-eDcrp6fsI,https://www.youtube.com/watch?v=K-eDcrp6fsI,B HINDI  Master 6 16x9,,22,People & Blogs,Watched at 11:58 AM
3_AXGQ0sK5s,https://www.youtube.com/watch?v=3_AXGQ0sK5s,What is a Home Warranty and What Does it Cover explained by American Home Shield®,"WHAT IS A HOME WARRANTY?
A home warranty is a year-long, renewable home service plan that helps with the cost to repair or replace parts of a home’s systems and appliances. Home warranties can also be referred to as home warranty policies, home warranty insurance, or home protection plans. It’s not homeowners insurance, but acts as a complement to it – protecting things that your insurance doesn’t. 

Your home systems and appliances, like your water heater and oven, will break down over time. And sometimes, things just stop working, no matter how old they are. It happens. That’s where a home warranty comes in – offering a budget-friendly solution for covered household breakdowns.

And if it’s peace of mind and convenience you’re looking for, we’ve got you covered. Our service plans remove the guesswork. No time spent asking for repair recommendations or calling contractor after contractor. When things go wrong in your home, you’ll know exactly what to do. 

WHAT IS COVERED IN A HOME WARRANTY?
We help protect major parts of your home systems and appliances, no matter their age, no maintenance records or home inspections required. It's similar to appliance insurance or system’s insurance that you may have for one item, but our home warranties help cover multiple items. Depending on the type of warranty you choose, we cover components of home systems, appliances, or both – things like your heating system, water heater, electrical system, dishwasher, clothes washer/dryer, and more.

And if we can’t repair a covered item, we’ll replace it. As a member, we want you to know that your budget, your time, and, let’s be honest, your sanity is all good. 

See the plan contract at https://www.ahs.com/contracts/ for coverage details, including service fees, limitations and exclusions. Charges for non-covered items may apply.

https://www.ahs.com





Subscribe:

http://www.youtube.com/subscription_center?add_user=TheAHSTeam

If there's one thing homeowners know to expect, it's the unexpected. That's why American Home Shield® exists. Our plans cover parts of more than 20 home systems and appliances, when they wear out - no matter their age.

Learn More:
Website: https://www.ahs.com/
Twitter: https://twitter.com/ahs_warranty
Facebook: https://www.facebook.com/team.ahs
Google+: https://plus.google.com/+americanhomeshield/posts?pageId=116051851651300969068
Pinterest: https://www.pinterest.com/TeamAHS/",22,People & Blogs,Watched at 11:54 AM
mq4X51kS0nw,https://www.youtube.com/watch?v=mq4X51kS0nw,Tessa 30 sec 1x1 4.5%,Social media guidelines & legal info: http://rbnhd.co/social_media_disclosures,27,Education,Watched at 11:53 AM
w4VjnMxUuiQ,https://www.youtube.com/watch?v=w4VjnMxUuiQ,Remitly helps you be there even when you can't.,,22,People & Blogs,Watched at 10:56 AM
QOlCA8ku06Q,https://www.youtube.com/watch?v=QOlCA8ku06Q,3 Months of Unlimited for $15/mo. | Mint Mobile New Customer Offer,"We're deflating prices, due to not hating you.

New customers get our 3-month unlimited plan for $15/month at https://www.mintmobile.com/

Follow us!
Instagram: https://www.instagram.com/mintmobile
Twitter: https://twitter.com/mintmobile
Facebook: https://www.facebook.com/MintMobileWireless
TikTok: https://www.tiktok.com/@mintmobile",28,Science & Technology,Watched at 9:49 AM
pFyGu9YlEDA,https://www.youtube.com/watch?v=pFyGu9YlEDA,Trojan Let's Go | Equity Crosswalk :06s,,24,Entertainment,Watched at 9:49 AM
dBWFVAoNuZU,https://www.youtube.com/watch?v=dBWFVAoNuZU,Apple is starting to #GetTheMessage,"We believe in making texting better for everyone. Apple is starting to #GetTheMessage and adopt RCS.

Now you can:
React to texts
Send hi-res pics & videos
Add & remove people from group chats

A new era of texting has begun. 
Learn more: https://www.android.com/GetTheMessage

Discover more about Android by following us on:
Instagram: https://www.instagram.com/android/
X: https://twitter.com/Android
Facebook: https://www.facebook.com/AndroidOfficial",28,Science & Technology,Watched at 9:46 AM
CxI8bshHUVQ,https://www.youtube.com/watch?v=CxI8bshHUVQ,YTTV ST Kickoff EGES In Season Copy1 6 player PMax V1 DR None US EN 15s MP4 VIDEO 16x9,,24,Entertainment,Watched at 4:31 PM
5WgX3Ze0qgQ,https://www.youtube.com/watch?v=5WgX3Ze0qgQ,"From a Network of 30,000+ Therapists, Match Based on Your Needs, Preference, and Location","BetterHelp removes the traditional barriers to therapy to give everyone access to affordable and convenient mental health care. We’ll match you to a licensed therapist 100% online, so you can talk, text, and video call with your therapist at a time and place that works for you. If you’re interested in giving therapy a try, check out BetterHelp: http://betterhelp.com/",22,People & Blogs,Watched at 3:49 PM
u-s5vfM5TYw,https://www.youtube.com/watch?v=u-s5vfM5TYw,Inside Out 2 | Available September 25 on Disney+,"#InsideOut2 is coming to Disney+ on September 25! 

The little voices inside Riley’s head know her inside and out—but next summer, everything changes when Disney and Pixar’s “Inside Out 2” introduces a new Emotion: Anxiety. According to director Kelsey Mann, the new character promises to stir things up within headquarters. “Anxiety, voiced by Maya Hawke, might be new to the crew, but she’s not really the type to take a back seat,” said Mann. “That makes a lot of sense if you think about it in terms of what goes on inside all our minds.” 
 
Disney and Pixar’s “Inside Out 2” returns to the mind of newly minted teenager Riley just as headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone. Maya Hawke lends her voice to Anxiety, alongside Amy Poehler as Joy, Phyllis Smith as Sadness, Lewis Black as Anger, Tony Hale as Fear, and Liza Lapira as Disgust. Directed by Kelsey Mann and produced by Mark Nielsen.",1,Film & Animation,Watched at 3:49 PM
qafzHkc2rjs,https://www.youtube.com/watch?v=qafzHkc2rjs,Reese's Halloween | Pumped :15 | 2023 Commercial #ReleaseTheReese,#ReleaseTheReese,17,Sports,Watched at 10:19 AM
16I7N3P18Rg,https://www.youtube.com/watch?v=16I7N3P18Rg,Gold Boost 1x1 15s,Social media guidelines & legal info: http://rbnhd.co/social_media_disclosures,27,Education,Watched at 9:35 AM
nIaZMsI179I,https://www.youtube.com/watch?v=nIaZMsI179I,2025 Maverick R MAX Build it,"Make sure to subscribe to our Youtube Channel: https://www.youtube.com/c/CANAMOFFROAD?sub_confirmation=1

Follow us on social media:
IG: https://www.instagram.com/canamoffroad 
Facebook: https://www.facebook.com/CanAmOffRoad
TikTok: https://www.tiktok.com/@canamoffroad",2,Autos & Vehicles,Watched at 9:30 AM
M1sBXCNnf0s,https://www.youtube.com/watch?v=M1sBXCNnf0s,Kid-Sized,"Why stay in a hotel with kids who are no longer kid-sized, when you could get an Airbnb and get the space everyone needs?

MUSIC
Teenage Dirtbag - Wheatus.

ANIMATION 
Buck

ABOUT AIRBNB
Airbnb was born in 2008 when two Hosts welcomed three guests to their San Francisco home, and has since grown to millions of Hosts who have welcomed over 800 million guest arrivals in almost every country across the globe. Every day, our Hosts offer one-of-a-kind stays and unique experiences that make it possible for guests to experience the world in a more unique, authentic, connected way.

ABOUT THE CAMPAIGN
When you’re going on a trip, why choose to be cramped in a hotel room, when you could get an Airbnb with a private pool, or a room for everyone? Made in collaboration with Buck animation, these films show the many moments that booking an Airbnb makes more sense than booking a hotel.


CONNECT WITH AIRBNB
Visit the Airbnb website: https://www.airbnb.com
Follow Airbnb on Instagram: https://www.instagram.com/airbnb/
Follow Airbnb on X: https://x.com/airbnb
Follow Airbnb on TikTok: https://www.tiktok.com/@airbnb",19,Travel & Events,Watched at 9:21 AM
